1079,7501050000000,Crema Nivea 50ml,,Crema Nivea 50ml,NO,3,asdfgh,asdfgh
1080,4005810000000,Crema Nivea Aclarado Natural Bote 200,,Crema Nivea Aclarado Natural Bote 200,NO,3,asdfgh,asdfgh
1081,4005900000000,Crema Nivea Aloe Refrescante ,,Crema Nivea Aloe Refrescante ,NO,3,asdfgh,asdfgh
1082,7501050000000,Crema Nivea Body Aclarado Natural 400 Ml,,Crema Nivea Body Aclarado Natural 400 Ml,NO,3,asdfgh,asdfgh
1083,7501050000000,Crema Nivea Express Hidraion,,Crema Nivea Express Hidraion,NO,3,asdfgh,asdfgh
1084,4005810000000,Crema Nivea Express Hydration De 250ml,,Crema Nivea Express Hydration De 250ml,NO,3,asdfgh,asdfgh
1085,4005810000000,Crema Nivea Express Hydration De 400ml,,Crema Nivea Express Hydration De 400ml,NO,3,asdfgh,asdfgh
1086,42270034,Crema Nivea Facial 5 En 1 200ml,,Crema Nivea Facial 5 En 1 200ml,NO,3,asdfgh,asdfgh
1087,4005810000000,Crema Nivea Men ,,Crema Nivea Men ,NO,3,asdfgh,asdfgh
1088,7501050000000,Crema Nivea Milk 250ml,,Crema Nivea Milk 250ml,NO,3,asdfgh,asdfgh
1089,7501050000000,Crema Nivea Milk 400 Ml,,Crema Nivea Milk 400 Ml,NO,3,asdfgh,asdfgh
1090,7501050000000,Crema Nivea Milk Nutritiva 125ml,,Crema Nivea Milk Nutritiva 125ml,NO,3,asdfgh,asdfgh
1091,7501050000000,Crema Nivea Milk Nutritiva 220ml,,Crema Nivea Milk Nutritiva 220ml,NO,3,asdfgh,asdfgh
1092,4005810000000,Crema Nivea Piel Normal 125 Ml,,Crema Nivea Piel Normal 125 Ml,NO,3,asdfgh,asdfgh
1093,7501050000000,Crema Nivea Proteccion Solar 250ml,,Crema Nivea Proteccion Solar 250ml,NO,3,asdfgh,asdfgh
1094,7501050000000,Crema Nivea Proteccion Solar 400ml,,Crema Nivea Proteccion Solar 400ml,NO,3,asdfgh,asdfgh
1095,7501050000000,Crema Nivea Proteccion Uv,,Crema Nivea Proteccion Uv,NO,3,asdfgh,asdfgh
1096,4005810000000,Crema Nivea Regeneracion Intenciva 48h,,Crema Nivea Regeneracion Intenciva 48h,NO,3,asdfgh,asdfgh
1097,4005810000000,Crema Nivea Regeneracion Intensiva 400ml,,Crema Nivea Regeneracion Intensiva 400ml,NO,3,asdfgh,asdfgh
1098,7501050000000,Crema Nivea Rosas ,,Crema Nivea Rosas ,NO,3,asdfgh,asdfgh
1099,7501050000000,Crema Nivea Soft Milk 100ml,,Crema Nivea Soft Milk 100ml,NO,3,asdfgh,asdfgh
1100,4005810000000,Crema Nivea Soft Milk 250,,Crema Nivea Soft Milk 250,NO,3,asdfgh,asdfgh
1101,4005810000000,Crema Nivea Soft Milk 400ml,,Crema Nivea Soft Milk 400ml,NO,3,asdfgh,asdfgh
1102,7501050000000,Crema Nivea Soft Milk Piel Seca 220ml,,Crema Nivea Soft Milk Piel Seca 220ml,NO,3,asdfgh,asdfgh
1103,4005810000000,Crema Nivea Suavidad Profunda 125ml,,Crema Nivea Suavidad Profunda 125ml,NO,3,asdfgh,asdfgh
1104,4005810000000,Crema Nivea Sun 125 Ml Con Fsp 50,,Crema Nivea Sun 125 Ml Con Fsp 50,NO,3,asdfgh,asdfgh
1105,7501050000000,Crema Nivea Tarro 500ml,,Crema Nivea Tarro 500ml,NO,3,asdfgh,asdfgh
1106,750105000000,Crema Niveaq Tarro 500,,Crema Niveaq Tarro 500,NO,3,asdfgh,asdfgh
1107,7501080000000,Crema Nuvel Bebe ,,Crema Nuvel Bebe ,NO,3,asdfgh,asdfgh
1108,7500440000000,Crema Oral B  70 Gr,,Crema Oral B  70 Gr,NO,3,asdfgh,asdfgh
1109,7500440000000,Crema Oral B 3d White 120 Ml,,Crema Oral B 3d White 120 Ml,NO,3,asdfgh,asdfgh
1110,7500440000000,Crema Oral B Kids,,Crema Oral B Kids,NO,3,asdfgh,asdfgh
1111,7506190000000,Crema P/Peinar Savile Aceite De Argan,,Crema P/Peinar Savile Aceite De Argan,NO,3,asdfgh,asdfgh
1112,7501040000000,Crema Palmolive Neutro Balance,,Crema Palmolive Neutro Balance,NO,3,asdfgh,asdfgh
1113,7501060000000,Crema Para P0einar Sedal Antiesponge,,Crema Para P0einar Sedal Antiesponge,NO,3,asdfgh,asdfgh
1114,7506310000000,Crema Para Peinar Crecimiento Anti-Estres 300ml,,Crema Para Peinar Crecimiento Anti-Estres 300ml,NO,3,asdfgh,asdfgh
1115,7506310000000,Crema Para Peinar Dove Antinudos 300ml,,Crema Para Peinar Dove Antinudos 300ml,NO,3,asdfgh,asdfgh
1116,7506080000000,Crema Para Peinar Elvive,,Crema Para Peinar Elvive,NO,3,asdfgh,asdfgh
1117,7509550000000,Crema Para Peinar Elvive Loreal Dream,,Crema Para Peinar Elvive Loreal Dream,NO,3,asdfgh,asdfgh
1118,7509550000000,Crema Para Peinar Fructis Aloe Natural 300 Ml,,Crema Para Peinar Fructis Aloe Natural 300 Ml,NO,3,asdfgh,asdfgh
1119,7509550000000,Crema Para Peinar Fructis Normal/Seco ,,Crema Para Peinar Fructis Normal/Seco ,NO,3,asdfgh,asdfgh
1120,7501840000000,Crema Para Peinar Fructis Oilrepair,,Crema Para Peinar Fructis Oilrepair,NO,3,asdfgh,asdfgh
1121,7500440000000,Crema Para Peinar Herbal Curvas 150ml,,Crema Para Peinar Herbal Curvas 150ml,NO,3,asdfgh,asdfgh
1122,7500440000000,Crema Para Peinar Herbal Prolongalos 150ml,,Crema Para Peinar Herbal Prolongalos 150ml,NO,3,asdfgh,asdfgh
1123,7506190000000,Crema Para Peinar Keratina Savile,,Crema Para Peinar Keratina Savile,NO,3,asdfgh,asdfgh
1124,7506190000000,Crema Para Peinar KeratinaSavile 300ml,,Crema Para Peinar KeratinaSavile 300ml,NO,3,asdfgh,asdfgh
1125,7509550000000,Crema Para Peinar Loreal Rizos,,Crema Para Peinar Loreal Rizos,NO,3,asdfgh,asdfgh
1126,7501200000000,Crema Para Peinar Pert,,Crema Para Peinar Pert,NO,3,asdfgh,asdfgh
1127,7501200000000,Crema Para Peinar Pert Keratina 300ml,,Crema Para Peinar Pert Keratina 300ml,NO,3,asdfgh,asdfgh
1128,7506190000000,Crema Para Peinar Savile Aceite De Argan 300ml,,Crema Para Peinar Savile Aceite De Argan 300ml,NO,3,asdfgh,asdfgh
1129,7506190000000,Crema Para Peinar Savile Chile Risos 300ml,,Crema Para Peinar Savile Chile Risos 300ml,NO,3,asdfgh,asdfgh
1130,7506190000000,Crema Para Peinar Savile Liso,,Crema Para Peinar Savile Liso,NO,3,asdfgh,asdfgh
1131,7506190000000,Crema Para Peinar Savile Rizo,,Crema Para Peinar Savile Rizo,NO,3,asdfgh,asdfgh
1132,7509550000000,Crema Para PeinarCaprice Rizos Definidos ,,Crema Para PeinarCaprice Rizos Definidos ,NO,3,asdfgh,asdfgh
1133,7506310000000,Crema Para Perina Sedal Bomba De Nutricion 300ml,,Crema Para Perina Sedal Bomba De Nutricion 300ml,NO,3,asdfgh,asdfgh
1134,7509550000000,Crema Peinar Fructis Anticaida,,Crema Peinar Fructis Anticaida,NO,3,asdfgh,asdfgh
1135,7501060000000,Crema Ponds C  95g,,Crema Ponds C  95g,NO,3,asdfgh,asdfgh
1136,7501060000000,Crema Ponds Clarant 50g,,Crema Ponds Clarant 50g,NO,4,asdfgh,asdfgh
1137,7501060000000,Crema Ponds Clarant B3 100g,,Crema Ponds Clarant B3 100g,NO,3,asdfgh,asdfgh
1138,7501060000000,Crema Ponds Clarant B3 200gr,,Crema Ponds Clarant B3 200gr,NO,3,asdfgh,asdfgh
1139,7501060000000,Crema Ponds Clarant B3 Tono Uniforme 100g,,Crema Ponds Clarant B3 Tono Uniforme 100g,NO,3,asdfgh,asdfgh
1140,7501060000000,Crema Ponds Clarant B3 Tono Uniforme Sin Manchas 200 Gr,,Crema Ponds Clarant B3 Tono Uniforme Sin Manchas 200 Gr,NO,3,asdfgh,asdfgh
1141,7501060000000,Crema Ponds Rejuve100g,,Crema Ponds Rejuve100g,NO,3,asdfgh,asdfgh
1142,7501060000000,Crema Ponds Rejuve100g,,Crema Ponds Rejuve100g,NO,3,asdfgh,asdfgh
1143,7501060000000,Crema Ponds Rejuveness 200g,,Crema Ponds Rejuveness 200g,NO,3,asdfgh,asdfgh
1144,7501060000000,Crema Ponds Rejuveness 200g,,Crema Ponds Rejuveness 200g,NO,3,asdfgh,asdfgh
1145,7501060000000,Crema Ponds Rejuvenesse 400 G,,Crema Ponds Rejuvenesse 400 G,NO,3,asdfgh,asdfgh
1146,7501060000000,Crema Ponds S 100g,,Crema Ponds S 100g,NO,3,asdfgh,asdfgh
1147,7501060000000,Crema Ponds S 200 Gms,,Crema Ponds S 200 Gms,NO,3,asdfgh,asdfgh
1148,7501060000000,Crema Ponds S 50g,,Crema Ponds S 50g,NO,3,asdfgh,asdfgh
1149,7501060000000,Crema Ponds Vlarant B 3 400 G,,Crema Ponds Vlarant B 3 400 G,NO,3,asdfgh,asdfgh
1150,75056330255,Crema Pondïs Clarant B3  50g Np,,Crema Pondïs Clarant B3  50g Np,NO,3,asdfgh,asdfgh
1151,37836040252,Crema Ricitos De Oro 250 Ml,,Crema Ricitos De Oro 250 Ml,NO,3,asdfgh,asdfgh
1152,7501020000000,Crema Risitos De Oro Manzanilla,,Crema Risitos De Oro Manzanilla,NO,8,asdfgh,asdfgh
1153,7506190000000,Crema Savile Argan ,,Crema Savile Argan ,NO,3,asdfgh,asdfgh
1154,7506190000000,Crema Savile Biotina 100 Ml,,Crema Savile Biotina 100 Ml,NO,3,asdfgh,asdfgh
1155,7506190000000,Crema Savile Biotina 300 Ml,,Crema Savile Biotina 300 Ml,NO,3,asdfgh,asdfgh
1156,7506190000000,Crema Savile Chile 300 Ml,,Crema Savile Chile 300 Ml,NO,3,asdfgh,asdfgh
1157,7506190000000,Crema Savile Colageno 100 Ml,,Crema Savile Colageno 100 Ml,NO,3,asdfgh,asdfgh
1158,7506190000000,Crema Savile Colageno 300 Ml,,Crema Savile Colageno 300 Ml,NO,3,asdfgh,asdfgh
1159,7506310000000,Crema Sedal Antinudos,,Crema Sedal Antinudos,NO,3,asdfgh,asdfgh
1160, CREMA SEDAL ,Crema Sedal Antisponge,,Crema Sedal Antisponge,NO,3,asdfgh,asdfgh
1161,7506310000000,Crema Sedal Argan,,Crema Sedal Argan,NO,3,asdfgh,asdfgh
1162,7506310000000,Crema Sedal Brillo,,Crema Sedal Brillo,NO,3,asdfgh,asdfgh
1163,7501060000000,Crema Sedal Brillo Gloss,,Crema Sedal Brillo Gloss,NO,3,asdfgh,asdfgh
1164,7501060000000,Crema Sedal Cacao,,Crema Sedal Cacao,NO,3,asdfgh,asdfgh
1165,7501060000000,Crema Sedal Ceramidas,,Crema Sedal Ceramidas,NO,3,asdfgh,asdfgh
1166,7506310000000,Crema Sedal Coco,,Crema Sedal Coco,NO,3,asdfgh,asdfgh
1167,7501060000000,Crema Sedal Liso 135 Ml,,Crema Sedal Liso 135 Ml,NO,3,asdfgh,asdfgh
1168,7501060000000,Crema Sedal Liso Perfecto,,Crema Sedal Liso Perfecto,NO,3,asdfgh,asdfgh
1169,7501060000000,Crema Sedal Restauracion,,Crema Sedal Restauracion,NO,3,asdfgh,asdfgh
1170,7501060000000,Crema Sedal Rizos,,Crema Sedal Rizos,NO,3,asdfgh,asdfgh
1171,7501060000000,Crema Sedal Sponge 135 Ml,,Crema Sedal Sponge 135 Ml,NO,3,asdfgh,asdfgh
1172,7506310000000,Crema Sedal Yuya Detox,,Crema Sedal Yuya Detox,NO,3,asdfgh,asdfgh
1173,7506310000000,Crema Sedal Yuya Micelar,,Crema Sedal Yuya Micelar,NO,3,asdfgh,asdfgh
1174,7501060000000,Crema Sedalrewstauracion 135 Ml,,Crema Sedalrewstauracion 135 Ml,NO,3,asdfgh,asdfgh
1175,7501060000000,Crema Sedasl Rizos 135 Ml,,Crema Sedasl Rizos 135 Ml,NO,3,asdfgh,asdfgh
1176,310158000000,Crema Sensodyne Antisarro,,Crema Sensodyne Antisarro,NO,3,asdfgh,asdfgh
1177,3105160000000,Crema Sensodyne Original,,Crema Sensodyne Original,NO,3,asdfgh,asdfgh
1178,759684000000,Crema SuavDe Manzana,,Crema SuavDe Manzana,NO,3,asdfgh,asdfgh
1179,650240000000,Crema Teatrical Celulas Madre,,Crema Teatrical Celulas Madre,NO,3,asdfgh,asdfgh
1180,650240000000,Crema Teatrical Humectante ,,Crema Teatrical Humectante ,NO,3,asdfgh,asdfgh
1181,650240000000,Crema Teatrical Nutritiva,,Crema Teatrical Nutritiva,NO,3,asdfgh,asdfgh
1182,650240000000,Crema Teatrical Ultra Humectante ,,Crema Teatrical Ultra Humectante ,NO,3,asdfgh,asdfgh
1183,7501070000000,Crema Timg,,Crema Timg,NO,3,asdfgh,asdfgh
1184,4005800000000,Crema Userin,,Crema Userin,NO,3,asdfgh,asdfgh
1185, CRONOLEVEL,Cronolevel Iny,,Cronolevel Iny,NO,4,asdfgh,asdfgh
1186, CRONOVEL HYPAK,Cronovel Hypak,,Cronovel Hypak,NO,4,asdfgh,asdfgh
1187,7406100000000,Cuaderno Arimany Profesional Raya,,Cuaderno Arimany Profesional Raya,NO,6,asdfgh,asdfgh
1188,602760000000,Cuaderno Cocido Estrella,,Cuaderno Cocido Estrella,NO,6,asdfgh,asdfgh
1189,7508310000000,Cuaderno Colibr¡ Chico De Cuadros,,Cuaderno Colibr¡ Chico De Cuadros,NO,6,asdfgh,asdfgh
1190, CUADERNO SCRIBE ,Cuaderno Escribe 50hojas ,,Cuaderno Escribe 50hojas ,NO,6,asdfgh,asdfgh
1191, CUADERNO ESCRIBE,Cuaderno Escribe Con Grapas Cuadros,,Cuaderno Escribe Con Grapas Cuadros,NO,6,asdfgh,asdfgh
1192,602760000000,Cuaderno Estrella Dibujo Con Espiral,,Cuaderno Estrella Dibujo Con Espiral,NO,6,asdfgh,asdfgh
1193,602760000000,Cuaderno Estrella Doble Raya,,Cuaderno Estrella Doble Raya,NO,6,asdfgh,asdfgh
1194,7702110000000,Cuaderno Norma Peluche Doble Raya,,Cuaderno Norma Peluche Doble Raya,NO,6,asdfgh,asdfgh
1195,7508310000000,Cuaderno Roca 50hojas ,,Cuaderno Roca 50hojas ,NO,6,asdfgh,asdfgh
1196, CUADERNO ESCRIBE COG,Cuaderno Scribe Con Grapas Rayas,,Cuaderno Scribe Con Grapas Rayas,NO,6,asdfgh,asdfgh
1197,7506130000000,Cuaderno Scribe Cuadro,,Cuaderno Scribe Cuadro,NO,6,asdfgh,asdfgh
1198,7506130000000,Cuaderno Scribe Dibujo,,Cuaderno Scribe Dibujo,NO,6,asdfgh,asdfgh
1199,7506130000000,Cuaderno Scribe Rayas,,Cuaderno Scribe Rayas,NO,6,asdfgh,asdfgh
1200,7501590000000,Cuaderno Selecto,,Cuaderno Selecto,NO,6,asdfgh,asdfgh
1201,7872570000000,Cuaderno Smarty Dibujo,,Cuaderno Smarty Dibujo,NO,1,asdfgh,asdfgh
1202, CUADERNO FRANCESA,Cuaderno Tipo Francesa Economico  Rayas,,Cuaderno Tipo Francesa Economico  Rayas,NO,6,asdfgh,asdfgh
1203, MASCARILLA N95,Cubreboca Blanco N95,,Cubreboca Blanco N95,NO,7,asdfgh,asdfgh
1204, CUBREBOCA LAVABLE D,Cubreboca Doble Tela Lavable,,Cubreboca Doble Tela Lavable,NO,7,asdfgh,asdfgh
1205, CUBREBOCA KN95 N,Cubreboca Kn95 Negro,,Cubreboca Kn95 Negro,NO,7,asdfgh,asdfgh
1206, CUBREBOCA LAVABLE,Cubreboca Lavable ,,Cubreboca Lavable ,NO,7,asdfgh,asdfgh
1207, CUBREBOCA MINIOS,Cubreboca Minios,,Cubreboca Minios,NO,7,asdfgh,asdfgh
1208, CUBREBOCA NYA,Cubreboca Negro Y Azul Plisado,,Cubreboca Negro Y Azul Plisado,NO,7,asdfgh,asdfgh
1209, CUBREBOCA NEGRO 15,Cubreboca Negro Y Gris,,Cubreboca Negro Y Gris,NO,7,asdfgh,asdfgh
1210, CUBREBOCA NI¤OS,Cubreboca Ni¤os Plisado Elefante Y Jirafa,,Cubreboca Ni¤os Plisado Elefante Y Jirafa,NO,7,asdfgh,asdfgh
1211, CUBREBOCA PLISADO,Cubreboca Plisado Colores Y Floreados,,Cubreboca Plisado Colores Y Floreados,NO,5,asdfgh,asdfgh
1212, CUBREBOCA PLISADO NE,Cubreboca Plisado Negro,,Cubreboca Plisado Negro,NO,7,asdfgh,asdfgh
1213, CUBREBOCA ROSAYNEGRO,Cubreboca Rosa Y Negro Y GrisKn95,,Cubreboca Rosa Y Negro Y GrisKn95,NO,7,asdfgh,asdfgh
1214, CUBREBOCAS ,Cubrebocas  Termosellado Azul,,Cubrebocas  Termosellado Azul,NO,7,asdfgh,asdfgh
1215, CUBREBOCAS ADULTO NA,Cubrebocas Adulto Navidad,,Cubrebocas Adulto Navidad,NO,3,asdfgh,asdfgh
1216, CUBREBOCAS AZUL,Cubrebocas Azul Economico,,Cubrebocas Azul Economico,NO,7,asdfgh,asdfgh
1217, CUBREBOCAS AZUL ECON,Cubrebocas Azul Economico Por Caja,,Cubrebocas Azul Economico Por Caja,NO,7,asdfgh,asdfgh
1218, CUBREBOCAS NI¤OS ECO,Cubrebocas Kn95  Ni¤os Economico,,Cubrebocas Kn95  Ni¤os Economico,NO,7,asdfgh,asdfgh
1219, CUBREBOCA KN95 CAMU,Cubrebocas Kn95 Camuflageado,,Cubrebocas Kn95 Camuflageado,NO,7,asdfgh,asdfgh
1220, CUBREBOCAS NAVI,Cubrebocas Navidad Infantil,,Cubrebocas Navidad Infantil,NO,3,asdfgh,asdfgh
1221, CUBREBOCAS NI¤OS FIG,Cubrebocas Ni¤os Figuras,,Cubrebocas Ni¤os Figuras,NO,7,asdfgh,asdfgh
1222, CUBREBOCAS NI¤OS,Cubrebocas Para Ni¤os,,Cubrebocas Para Ni¤os,NO,7,asdfgh,asdfgh
1223, CUBREBOCAS PLISADO,Cubrebocas Plisado Con Dibujo,,Cubrebocas Plisado Con Dibujo,NO,7,asdfgh,asdfgh
1224, CUBREBOCAS ROSA,Cubrebocas Rosa,,Cubrebocas Rosa,NO,7,asdfgh,asdfgh
1225, CUBREBOCAS TRICAPA P,Cubrebocas Tricapa Plisado Ilusa,,Cubrebocas Tricapa Plisado Ilusa,NO,7,asdfgh,asdfgh
1226, CUERDA BRILLOSA,Cuerda Brillosa,,Cuerda Brillosa,NO,6,asdfgh,asdfgh
1227,7702000000000,Curitas ,,Curitas ,NO,7,asdfgh,asdfgh
1228, CURITAS ,Curitas,,Curitas,NO,7,asdfgh,asdfgh
1229, CURITAS CHAVO,Curitas Chavo Y Frozen,,Curitas Chavo Y Frozen,NO,7,asdfgh,asdfgh
1230,7702140000000,Curitas Translucidas,,Curitas Translucidas,NO,7,asdfgh,asdfgh
1231, CURITAS TRANSLUCIDOS,Curitas Translucidos,,Curitas Translucidos,NO,7,asdfgh,asdfgh
1232,7702000000000,Curitas Transpiel ,,Curitas Transpiel ,NO,7,asdfgh,asdfgh
1233, CUTER ,Cuter Chico Delta,,Cuter Chico Delta,NO,6,asdfgh,asdfgh
1234, CUTER REPUESTO,Cuter Grande Con Repuesto,,Cuter Grande Con Repuesto,NO,6,asdfgh,asdfgh
1235, CUTER CHICO ,Cuter Mediano Delta,,Cuter Mediano Delta,NO,6,asdfgh,asdfgh
1236, CUTER REFORZADO PROF,Cuter Reforzado Profesional,,Cuter Reforzado Profesional,NO,6,asdfgh,asdfgh
1237,6930520000000,Cutter Tryme,,Cutter Tryme,NO,6,asdfgh,asdfgh
1238,7501120000000,Cyclofemina,,Cyclofemina,NO,4,asdfgh,asdfgh
1239, CYCLOFEMINA,Cyclofemina ,,Cyclofemina ,NO,4,asdfgh,asdfgh
1240,7501300000000,Cycloferon Spray,,Cycloferon Spray,NO,4,asdfgh,asdfgh
1241, DAXON SUSPENSION ,DAXON SUSPENSION,,DAXON SUSPENSION,NO,4,asdfgh,asdfgh
1242, DELI CUBICREMAS ,DELI CUBICREMAS,,DELI CUBICREMAS,NO,2,asdfgh,asdfgh
1243, DELICIAS GALLETAS ,DELICIAS GALLETAS ,,DELICIAS GALLETAS ,NO,2,asdfgh,asdfgh
1244, DELICIOSAS ,DELICIOSAS,,DELICIOSAS,NO,2,asdfgh,asdfgh
1245,7506310000000,DESOD AXE ANARCHI FORHOR SPRAY,,DESOD AXE ANARCHI FORHOR SPRAY,NO,3,asdfgh,asdfgh
1246,7791290000000,DESOD.REXONA WOLD ACTIVE,,DESOD.REXONA WOLD ACTIVE,NO,3,asdfgh,asdfgh
1247,7509550000000,DESODORANTE LADY DERMO ACLARADO ,,DESODORANTE LADY DERMO ACLARADO ,NO,3,asdfgh,asdfgh
1248,4005900000000,DESODORANTE NIVEA INVISIBLE ROLLON,,DESODORANTE NIVEA INVISIBLE ROLLON,NO,3,asdfgh,asdfgh
1249,3614220000000,DESODORANTE PLAY BOY ENDLESS NIGHT,,DESODORANTE PLAY BOY ENDLESS NIGHT,NO,3,asdfgh,asdfgh
1250,3614230000000,DESODORANTE PLAY BOY HOLLYWOOD AEROSOL,,DESODORANTE PLAY BOY HOLLYWOOD AEROSOL,NO,3,asdfgh,asdfgh
1251, DISTROLLER PALETA ,DISTROLLER PALETA ,,DISTROLLER PALETA ,NO,2,asdfgh,asdfgh
1252, DORITOS ,DORITOS ,,DORITOS ,NO,2,asdfgh,asdfgh
1253, DORITOS NACHO GRANDE,DORITOS NACHO GRANDE ,,DORITOS NACHO GRANDE ,NO,2,asdfgh,asdfgh
1254,7501300000000,DORIXINA ,,DORIXINA ,NO,4,asdfgh,asdfgh
1255, DULCIGOMAS ,DULCIGOMAS ,,DULCIGOMAS ,NO,2,asdfgh,asdfgh
1256,7501170000000,Dactil Ob Grageas,,Dactil Ob Grageas,NO,4,asdfgh,asdfgh
1258, DADOS COLORES,Dados Colores,,Dados Colores,NO,6,asdfgh,asdfgh
1259, DODOS DE MADERA ,Dados De Madera ,,Dados De Madera ,NO,6,asdfgh,asdfgh
1260,7501070000000,Daflon 500 Tab ,,Daflon 500 Tab ,NO,4,asdfgh,asdfgh
1261,7501300000000,Dafloxen  275 Tabletas ,,Dafloxen  275 Tabletas ,NO,4,asdfgh,asdfgh
1262,7501300000000,Dafloxen Suspension,,Dafloxen Suspension,NO,4,asdfgh,asdfgh
1264,300091000000,Dalacin C Solucion,,Dalacin C Solucion,NO,5,asdfgh,asdfgh
1265,650240000000,Dalay Capsulas,,Dalay Capsulas,NO,4,asdfgh,asdfgh
1266, DANONE,Danone,,Danone,NO,2,asdfgh,asdfgh
1269,7501060000000,Debridat Tabletas 200 Mg,,Debridat Tabletas 200 Mg,NO,4,asdfgh,asdfgh
1270,7502240000000,Delisse,,Delisse,NO,4,asdfgh,asdfgh
1271,736085000000,Deltamid Ofteno ,,Deltamid Ofteno ,NO,4,asdfgh,asdfgh
1272,736085000000,Deltamid Unguento,,Deltamid Unguento,NO,4,asdfgh,asdfgh
1273,7506310000000,Deodorante Axe Gold Tempation,,Deodorante Axe Gold Tempation,NO,3,asdfgh,asdfgh
1274,7506270000000,Depilador,,Depilador,NO,3,asdfgh,asdfgh
1275,7501370000000,Depilador Curtis,,Depilador Curtis,NO,3,asdfgh,asdfgh
1276,300090000000,Depo-Provera Iny,,Depo-Provera Iny,NO,4,asdfgh,asdfgh
1277,7501140000000,Depomedrol Inyectable,,Depomedrol Inyectable,NO,3,asdfgh,asdfgh
1278,7501830000000,Dequin Jarabe,,Dequin Jarabe,NO,5,asdfgh,asdfgh
1279,354312000000,Derman Crema,,Derman Crema,NO,4,asdfgh,asdfgh
1280,354312000000,Derman Crema Tubu Con25g,,Derman Crema Tubu Con25g,NO,4,asdfgh,asdfgh
1281,7502250000000,Derman F Uno Gel,,Derman F Uno Gel,NO,4,asdfgh,asdfgh
1282,354374000000,Derman Menta,,Derman Menta,NO,3,asdfgh,asdfgh
1283,7506310000000,Desdodorante Axe Dark Tempation Aerosol,,Desdodorante Axe Dark Tempation Aerosol,NO,3,asdfgh,asdfgh
1284,75062941,Desdorante Rexona Antibacterial Barra,,Desdorante Rexona Antibacterial Barra,NO,3,asdfgh,asdfgh
1286,7502280000000,Desenfriol D Tabletas,,Desenfriol D Tabletas,NO,4,asdfgh,asdfgh
1287,7501050000000,Desenfriol D Tabletas,,Desenfriol D Tabletas,NO,4,asdfgh,asdfgh
1288,7501050000000,Desenfriol-D  Tabletas C/30,,Desenfriol-D  Tabletas C/30,NO,4,asdfgh,asdfgh
1289,7501050000000,Desenfriolito Infantil Gotas,,Desenfriolito Infantil Gotas,NO,4,asdfgh,asdfgh
1290,7501050000000,Desenfriolito Plus C24,,Desenfriolito Plus C24,NO,4,asdfgh,asdfgh
1292,7502280000000,Desenfriolito Plus Tabletas,,Desenfriolito Plus Tabletas,NO,4,asdfgh,asdfgh
1293,7501050000000,Desenfriolito Solucion PEDIATRICO ,,Desenfriolito Solucion PEDIATRICO ,NO,4,asdfgh,asdfgh
1294,7501830000000,Desloratadina Jarabe,,Desloratadina Jarabe,NO,5,asdfgh,asdfgh
1295,7502220000000,Desloratadina Tab 5 Mg,,Desloratadina Tab 5 Mg,NO,5,asdfgh,asdfgh
1296,75062811,Desod Dove Dermoaclarant Skin Calming Barra,,Desod Dove Dermoaclarant Skin Calming Barra,NO,3,asdfgh,asdfgh
1297,42332916,Desod. Nivea Protec Stick,,Desod. Nivea Protec Stick,NO,3,asdfgh,asdfgh
1298,42332930,Desod.Nive Ainvisible Stick 50g,,Desod.Nive Ainvisible Stick 50g,NO,3,asdfgh,asdfgh
1299,42332909,Desod.Nivea Deo Aclarante Stick,,Desod.Nivea Deo Aclarante Stick,NO,3,asdfgh,asdfgh
1300,750103000000,Desod.Obao Piel Delicada Roll-On,,Desod.Obao Piel Delicada Roll-On,NO,3,asdfgh,asdfgh
1301,7502220000000,DesodBrut 150g Spray,,DesodBrut 150g Spray,NO,3,asdfgh,asdfgh
1302,7509550000000,DesodLdy Speed Stick Barra Wild Freesia,,DesodLdy Speed Stick Barra Wild Freesia,NO,3,asdfgh,asdfgh
1303,7501000000000,DesodOld Spice 60gBarra,,DesodOld Spice 60gBarra,NO,3,asdfgh,asdfgh
1304,20800722469,DesodOld Spice After PartyBarra,,DesodOld Spice After PartyBarra,NO,3,asdfgh,asdfgh
1305,20800307642,DesodOld Spice Fresh  Barr,,DesodOld Spice Fresh  Barr,NO,3,asdfgh,asdfgh
1306,7501000000000,DesodOld Spice Fresh Barra,,DesodOld Spice Fresh Barra,NO,3,asdfgh,asdfgh
1307,78912144,DesodRexona Barra Caball,,DesodRexona Barra Caball,NO,3,asdfgh,asdfgh
1308,7791290000000,DesodRexona Spray Maboo175 Ml,,DesodRexona Spray Maboo175 Ml,NO,3,asdfgh,asdfgh
1309,3607350000000,Desodoraante PlayBoy Vip Spray,,Desodoraante PlayBoy Vip Spray,NO,3,asdfgh,asdfgh
1310,4005810000000,Desodorabte Nivea Dry Impact,,Desodorabte Nivea Dry Impact,NO,3,asdfgh,asdfgh
1311,75063177,Desodorante  Axe Gold Seco Rollon,,Desodorante  Axe Gold Seco Rollon,NO,3,asdfgh,asdfgh
1312,75066833,Desodorante  Axe Martin Garrix Barra,,Desodorante  Axe Martin Garrix Barra,NO,3,asdfgh,asdfgh
1313,7501740000000,Desodorante Addidas Dama,,Desodorante Addidas Dama,NO,3,asdfgh,asdfgh
1314,7501740000000,Desodorante Adidas ,,Desodorante Adidas ,NO,3,asdfgh,asdfgh
